itnum,ssobja,fsobj,ssobjx,abscrit,concrit,delta,delcrit,numcuts
205, 686.9494604049705, 686.614419807771, 686.9494604049705, 0.33504059719950874, 0.0004877223384118342, 0.05, -8.255254026446244e-7, 3 
206, 686.9494604049705, 686.614430404291, 686.9494703385138, 0.33503000067946687, 0.00048770691293928837, 0.05, 2.9647896051956395e-5, 3 
207, 686.9494400502745, 686.6144338923373, 686.9494400502745, 0.3350061579371868, 0.000487672219243123, 0.05, -6.0758537253934696e-5, 3 
208, 686.9494400502745, 686.6144414707643, 686.9494496675449, 0.3349985795101702, 0.0004876611872419672, 0.05, 2.8706918008747452e-5, 3 
209, 686.9494400502745, 686.6144453641924, 686.9494768501643, 0.33499468608204097, 0.00048765551953499747, 0.05, 0.00010983881722484521, 3 
210, 686.9494358387268, 686.6144476661212, 686.9494358387268, 0.3349881726055628, 0.0004876460407839366, 0.05, -1.257214154020984e-5, 3 
211, 686.9494358387268, 686.6144512166497, 686.9494866864263, 0.3349846220770587, 0.0004876408722397631, 0.05, 0.00015176650010789285, 3 
212, 686.9494358387268, 686.6144690190636, 686.949450467885, 0.3349668196632365, 0.0004876149570662533, 0.05, 4.366922642463578e-5, 3 
213, 686.9494358387268, 686.6144887955084, 686.9494727638449, 0.3349470432184489, 0.00048758616827372246, 0.05, 0.00011022300109307025, 3 
214, 686.9494358387268, 686.6145002333574, 686.9494726244919, 0.3349356053694237, 0.0004875695180685858, 0.05, 0.00010981355498054409, 3 
215, 686.9494358387268, 686.6145103845824, 686.9494747239021, 0.33492545414435426, 0.000487554740816375, 0.05, 0.00011608398959305966, 3 
216, 686.9494358387268, 686.6145177194775, 686.9494552731851, 0.33491811924932335, 0.0004875440633273951, 0.05, 5.8022853760763185e-5, 3 
217, 686.9494358387268, 686.6145290446424, 686.9494468445342, 0.3349067940844179, 0.00048752757715779575, 0.05, 3.28601086328573e-5, 3 
218, 686.9494358387268, 686.6145388220529, 686.9494784473229, 0.3348970166739491, 0.0004875133440716926, 0.05, 0.00012720905236532446, 3 
219, 686.9494358387268, 686.614542483785, 686.9494501929365, 0.3348933549417552, 0.00048750801364706036, 0.05, 4.285972638875416e-5, 3 
220, 686.9494358387268, 686.6145473138031, 686.949484896277, 0.3348885249237128, 0.0004875009825356125, 0.05, 0.0001464656261960745, 3 
221, 686.9494358387268, 686.6145526553233, 686.9494399553587, 0.3348831834034627, 0.00048749320682466284, 0.05, 1.2292392764446853e-5, 3 
222, 686.9494358387268, 686.6146005890181, 686.9494798734502, 0.3348352497087035, 0.00048742342920747816, 0.05, 0.00013147549968190234, 3 
223, 686.9494078222338, 686.6146211682131, 686.9494078222338, 0.33478665402060415, 0.00048735270779531734, 0.05, -8.367947361780955e-5, 3 
224, 686.9493973553615, 686.6146316341127, 686.9493973553615, 0.3347657212488002, 0.0004873222431485385, 0.05, -3.126528305458849e-5, 3 
225, 686.949377407324, 686.614649711081, 686.949377407324, 0.33472769624302146, 0.0004872669038674988, 0.05, -5.9591603652883016e-5, 3 
226, 686.949377407324, 686.6146575921049, 686.9493940027833, 0.3347198152191595, 0.00048725543137167717, 0.05, 4.957652638523675e-5, 3 
227, 686.949377407324, 686.614666032998, 686.9494217396473, 0.3347113743260479, 0.0004872431438678389, 0.05, 0.00013242852778516255, 3 
228, 686.949377407324, 686.6146687484563, 686.9493924358889, 0.3347086588677257, 0.00048723919094436084, 0.05, 4.489805605116397e-5, 3 
229, 686.949377407324, 686.6146780849892, 686.949392306384, 0.3346993223348136, 0.0004872255996475067, 0.05, 4.4511536647789494e-5, 3 
230, 686.949377407324, 686.6146891333084, 686.9493984601763, 0.3346882740156616, 0.00048720951648400823, 0.05, 6.289683517968943e-5, 3 
231, 686.949377407324, 686.6147028409964, 686.9494144080772, 0.33467456632763515, 0.00048718956204707697, 0.05, 0.00011054066117375612, 3 
232, 686.949377407324, 686.6147108681034, 686.9494398814899, 0.3346665392206205, 0.00048717787689635315, 0.05, 0.0001866365482139934, 3 
233, 686.949377407324, 686.6147434745569, 686.9494234274325, 0.33463393276713305, 0.0004871304113121925, 0.05, 0.00013749143010693092, 3 
234, 686.949377407324, 686.6147465663928, 686.9493978428044, 0.33463084093125417, 0.00048712591049163633, 0.05, 6.106443623660459e-5, 3 
235, 686.949377407324, 686.6147658604764, 686.9494348944338, 0.33461154684766825, 0.00048709782387532883, 0.05, 0.00017176311488438872, 3 
236, 686.949377407324, 686.6147800476508, 686.9493865733025, 0.3345973596732392, 0.000487077171444603, 0.05, 2.7392143062808417e-5, 3 
237, 686.949349037771, 686.6148047641559, 686.949349037771, 0.3345442736150517, 0.000486999913579667, 0.05, -8.479432918699845e-5, 3 
238, 686.949349037771, 686.6148177746485, 686.949384057781, 0.3345312631224715, 0.0004869809740572722, 0.05, 0.00010466879063472901, 3 
239, 686.949349037771, 686.6148229296072, 686.9493987412063, 0.3345261081638, 0.00048697346992515725, 0.05, 0.00014855428227789698, 3 
240, 686.949349037771, 686.6148427764758, 686.9493996596464, 0.3345062612951324, 0.0004869445786121435, 0.05, 0.00015130124375819763, 3 
241, 686.949349037771, 686.6148536444778, 686.9493663010983, 0.3344953932931958, 0.00048692875793780727, 0.05, 5.1605719916554205e-5, 3 
242, 686.949349037771, 686.6149149163919, 686.9493795477439, 0.334434121379104, 0.0004868395637138407, 0.05, 9.12036186833393e-5, 3 
243, 686.949349037771, 686.6149593387372, 686.9493577822802, 0.3343896990337498, 0.0004867748975992045, 0.05, 2.6146496643861853e-5, 3 
244, 686.949349037771, 686.6149770998597, 686.9493554487615, 0.33437193791121445, 0.0004867490425306172, 0.05, 1.9171845390401092e-5, 3 
245, 686.949349037771, 686.6149840512063, 686.949368477432, 0.3343649865646512, 0.0004867389233761657, 0.05, 5.813445668028734e-5, 3 
246, 686.949349037771, 686.6149940789443, 686.9493570825181, 0.33435495882667965, 0.0004867243258836641, 0.05, 2.40591984501953e-5, 3 
247, 686.949349037771, 686.6150305893852, 686.9493985108584, 0.3343184483857158, 0.0004866711772184605, 0.05, 0.00014794387477831943, 3 
248, 686.949349037771, 686.6150821433602, 686.9726953317609, 0.3342668944108027, 0.00048659612950936043, 0.05, 0.0652742393010522, 3 
249, 686.949349037771, 686.6150852021375, 686.9493971382201, 0.3342638356334646, 0.00048659167681231315, 0.05, 0.0001438776299597327, 3 
250, 686.949349037771, 686.6150922725136, 686.9493943138864, 0.3342567652573507, 0.0004865813843851876, 0.05, 0.00013543189169701553, 3 
251, 686.949349037771, 686.6151198779704, 686.9494096380655, 0.33422915980054313, 0.000486541198806955, 0.05, 0.00018126576951171496, 3 
252, 686.949349037771, 686.6151374971876, 686.990322108262, 0.3342115405833965, 0.00048651555031166015, 0.05, 0.10920263040097379, 3 
253, 686.9493390583648, 686.6151511431626, 686.9493390583648, 0.33418791520216473, 0.0004864811656420019, 0.05, -2.9860441508396526e-5, 3 
254, 686.9493390583648, 686.6152064657806, 686.9493482411999, 0.33413259258418293, 0.0004864006318750466, 0.05, 2.747730360294138e-5, 3 
255, 686.9492515684765, 686.6152268324254, 686.9492515684765, 0.3340247360511057, 0.00048624368581579394, 0.05, -0.0002619104054181187, 3 
256, 686.9492153544843, 686.6152587950993, 686.9492153544843, 0.33395655938500113, 0.000486144465879653, 0.05, -0.00010842885244952708, 3 
257, 686.9492153544843, 686.6152663667319, 686.9492809498622, 0.3339489877523647, 0.00048613344376554734, 0.05, 0.00019638032077736147, 3 
258, 686.9492153544843, 686.615273521938, 686.9492667952549, 0.3339418325463157, 0.00048612302784849107, 0.05, 0.00015401408547403064, 3 
259, 686.9492153544843, 686.6152871742701, 686.949249591049, 0.33392818021422954, 0.00048610315398914163, 0.05, 0.00010251202966896012, 3 
260, 686.9492153544843, 686.6153322003474, 686.9492718003191, 0.3338831541368563, 0.00048603760900216617, 0.05, 0.00016900728483936045, 3 
261, 686.9492153544843, 686.615342632218, 686.9493026846076, 0.3338727222662783, 0.0004860224232062662, 0.05, 0.00026149054293220036, 3 
262, 686.9492105387817, 686.6153543158375, 686.9492105387817, 0.3338562229441777, 0.00048599840835726713, 0.05, -1.4423975769927897e-5, 3 
263, 686.9492105387817, 686.6153609481125, 686.9492145260289, 0.33384959066916053, 0.0004859887536769568, 0.05, 1.1942864246685868e-5, 3 
264, 686.9491785986005, 686.6153709301246, 686.9491785986005, 0.3338076684758562, 0.000485927749643411, 0.05, -9.568152296878307e-5, 3 
265, 686.9491685429902, 686.6153767877385, 686.9491685429902, 0.3337917552516956, 0.0004859045916885157, 0.05, -3.0124871945115775e-5, 3 
266, 686.9491685429902, 686.6154835039688, 686.9492499847229, 0.33368503902136126, 0.0004857492436144207, 0.05, 0.0002439301310891143, 3 
267, 686.9491685429902, 686.6155261503017, 686.9492347841945, 0.33364239268848905, 0.00048568716284509293, 0.05, 0.00019847475714187144, 3 
268, 686.9491685429902, 686.6155387937438, 686.9492914573661, 0.33362974924637, 0.00048566875763740363, 0.05, 0.00036826588430386017, 3 
269, 686.9491685429902, 686.615549309979, 686.9492356799212, 0.33361923301117713, 0.0004856534490299048, 0.05, 0.00020119136210214144, 3 
270, 686.9491685429902, 686.6155596196704, 686.949280845924, 0.3336089233197299, 0.0004856384410905705, 0.05, 0.0003365068078441171, 3 
271, 686.9491685429902, 686.6156065381481, 686.9492740123079, 0.3335620048420651, 0.0004855701413097231, 0.05, 0.0003160466556271943, 3 
272, 686.9491685429902, 686.6156139737815, 686.9491897357764, 0.33355456920867255, 0.00048555931717056834, 0.05, 6.353073645603131e-5, 3 
273, 686.9491685429902, 686.6156358429392, 686.9491732820555, 0.3335327000509096, 0.0004855274819798958, 0.05, 1.4207564502109077e-5, 3 
274, 686.9491685429902, 686.6156426108641, 686.9492733196342, 0.33352593212600823, 0.0004855176298318602, 0.05, 0.00031404338954914556, 3 
275, 686.9491685429902, 686.6156928007204, 686.9492559178238, 0.3334757422697976, 0.0004854445678667121, 0.05, 0.00026190452193654, 3 
276, 686.9491685429902, 686.6157100636402, 686.9492532204998, 0.3334584793499289, 0.00048541943803082435, 0.05, 0.00025385958473942696, 3 
277, 686.9491685429902, 686.6157199934637, 686.9492225713573, 0.33344854952645164, 0.00048540498306977054, 0.05, 0.00016199802361467432, 3 
278, 686.9491685429902, 686.615791993237, 686.9492059496948, 0.3333765497530976, 0.0004853001721512178, 0.05, 0.00011216875543819244, 3 
279, 686.9491685429902, 686.6158035603411, 686.9491830520066, 0.33336498264907277, 0.0004852833337815763, 0.05, 4.3519512667333656e-5, 3 
280, 686.9491685429902, 686.6158222365357, 686.9491803658226, 0.33334630645447305, 0.0004852561466250079, 0.05, 3.546387226171191e-5, 3 
281, 686.9491685429902, 686.6158287603074, 686.9491757313285, 0.3333397826827422, 0.00048524664989362, 0.05, 2.1563710843512108e-5, 3 
282, 686.9491685429902, 686.615831179573, 686.9491866436761, 0.33333736341717213, 0.00048524312814021974, 0.05, 5.429805864566261e-5, 3 
283, 686.9491554321393, 686.615874079376, 686.9491554321393, 0.3332813527632652, 0.00048516160203087997, 0.05, -3.9333624186833504e-5, 3 
284, 686.9491554321393, 686.8487287782602, 686.949191003576, 0.10042665387902616, 0.0001461922663196756, 0.05, 0.00010671956354458096, 3 
285, 686.9491554321393, 686.8487629719397, 686.955371695663, 0.10039246019960046, 0.00014614249017663023, 0.05, 0.058290448810522796, 1 
286, 686.9491554321393, 686.8487878969252, 686.9552631052259, 0.10036753521410446, 0.00014610620658082275, 0.05, 0.05734897123976842, 1 
287, 686.9491554321393, 686.8487898015563, 687.3343278776642, 0.10036563058292813, 0.0001461034339867213, 0.1, 0.793286774982657, 1 
288, 686.9491554321393, 686.8487902524, 687.1183806813398, 0.1003651797392422, 0.0001461027776882422, 0.2, 0.6277113278968358, 1 
289, 686.9491554321393, 686.8487907188295, 687.323588504217, 0.10036471330977292, 0.0001461020987013542, 0.4, 0.7886151024482103, 1 
290, 686.9491554321393, 686.8487914342722, 687.2886280892393, 0.10036399786702077, 0.00014610105722288885, 0.8, 0.7718140382531996, 1 
291, 686.9491554321393, 686.848791438574, 687.122823538984, 0.10036399356522452, 0.00014610105096071323, 1.6, 0.6337509503276377, 1 
292, 686.9491554321393, 686.8487926374263, 687.1700697685731, 0.10036279471296439, 0.000146099305777317, 3.2, 0.6876104478185865, 1 
293, 686.9491554321393, 686.8488030255368, 686.955169805818, 0.10035240660249656, 0.00014608418368220168, 3.2, 0.05653820048065963, 1 
294, 686.9491554321393, 686.8488080953676, 686.9551428538775, 0.10034733677161967, 0.00014607680346950792, 3.2, 0.05630460219883176, 1 
295, 686.9491554321393, 686.8488094257161, 687.1338915065005, 0.10034600642313762, 0.00014607486686550817, 6.4, 0.6480070992638194, 1 
296, 686.9491554321393, 686.8488097210254, 687.1479708924073, 0.10034571111384594, 0.00014607443698028396, 12.8, 0.6645757637190177, 1 
297, 686.9491554321393, 686.8488098883885, 687.111530988629, 0.10034554375079097, 0.0001460741933479079, 25.0, 0.6180525768205386, 1 
298, 686.9491554321393, 686.8488115093243, 687.1192203412088, 0.10034392281500004, 0.0001460718337325301, 25.0, 0.6289139611021034, 1 
299, 686.9491554321393, 686.8488115658313, 687.1325188238229, 0.10034386630798053, 0.00014607175147459433, 25.0, 0.6463118229540518, 1 
300, 686.9491554321393, 686.8488120352856, 687.0566285618594, 0.10034339685364557, 0.0001460710680843736, 25.0, 0.5171527436277267, 1 
301, 686.9491554321393, 686.8488123129968, 687.0869012241343, 0.10034311914250793, 0.00014607066381699013, 25.0, 0.578547025185547, 1 
302, 686.9491554321393, 686.848812455362, 687.0836466099327, 0.1003429767772559, 0.0001460704565742111, 25.0, 0.572706710608086, 1 
303, 686.9491554321393, 686.8488125723621, 687.0860080175803, 0.10034285977712898, 0.0001460702862557443, 25.0, 0.5769609857093068, 1 
304, 686.9491554321393, 686.8488127263249, 687.0667892914529, 0.10034270581434157, 0.00014607006213029601, 25.0, 0.539662491252947, 1 
305, 686.9491554321393, 686.8488129075624, 687.0827766251057, 0.10034252457683124, 0.0001460697983007114, 25.0, 0.5711188504105612, 1 
306, 686.9491554321393, 686.8488149287979, 687.0905940387065, 0.10034050334138556, 0.0001460668559643977, 25.0, 0.5849861229430073, 1 
307, 686.9491554321393, 686.848814917583, 686.9908341691696, 0.10034051455625104, 0.00014606687229000987, 25.0, 0.29347246818060446, 1 
308, 686.9491554321393, 686.8488198253311, 686.9551012500709, 0.10033560680813025, 0.00014605972802309873, 25.0, 0.05594150994660049, 1 
309, 686.9491554321393, 686.8488221822251, 686.9550896718649, 0.10033324991411519, 0.0001460562970646407, 25.0, 0.055841237318342556, 1 
310, 686.9491554321393, 686.8488230096929, 687.1691019754761, 0.1003324224463995, 0.0001460550925101127, 25.0, 0.6867325004666451, 1 
311, 686.9491554321393, 686.8488231643787, 687.0774743459426, 0.10033226776056381, 0.0001460548673321145, 25.0, 0.5611990546474351, 1 
312, 686.9491554321393, 686.8488232270854, 687.1285400655283, 0.10033220505385998, 0.00014605477604922503, 25.0, 0.641307810102545, 1 
313, 686.9491554321393, 686.8488241287872, 687.0939830643819, 0.10033130335204987, 0.00014605346343124888, 25.0, 0.5907477904237237, 1 
314, 686.9491554321393, 686.848824313372, 687.1556579551251, 0.10033111876725798, 0.00014605319472898697, 25.0, 0.6730109433603706, 1 
315, 686.9491554321393, 686.8488243868061, 687.0633443557331, 0.10033104533317783, 0.00014605308783012907, 25.0, 0.5322995571126455, 1 
316, 686.9491554321393, 686.8488249849552, 687.1120999917268, 0.10033044718409201, 0.00014605221709743934, 25.0, 0.6189124874472505, 1 
317, 686.9491554321393, 686.848825018375, 687.1259908567752, 0.10033041376425444, 0.00014605216844778703, 25.0, 0.6380129826623999, 1 
318, 686.9491554321393, 686.848825160662, 687.0802159346697, 0.10033027147721896, 0.00014605196131886873, 25.0, 0.5664029710953739, 1 
319, 686.9491554321393, 686.8488251647243, 687.1008419967933, 0.10033026741496087, 0.00014605195540539164, 25.0, 0.6018905995424952, 1 
320, 686.9491554321393, 686.8488251873083, 687.0624207364287, 0.10033024483095687, 0.00014605192252959025, 25.0, 0.5302792718623541, 1 
321, 686.9491554321393, 686.8488254043809, 686.9550832869504, 0.10033002775833211, 0.00014605160653440627, 25.0, 0.05578732186567581, 1 
322, 686.9491554321393, 686.8488254925054, 687.0201207734294, 0.10032993963386616, 0.00014605147825058024, 25.0, 0.4142863968998642, 1 
323, 686.9491554321393, 686.8488257614437, 687.0101698479781, 0.10032967069560073, 0.00014605108675397048, 25.0, 0.37816269197800917, 1 
324, 686.9491554321393, 686.8488258170811, 687.0226849514557, 0.10032961505817184, 0.00014605100576190803, 25.0, 0.42292569791150125, 1 
325, 686.9491554321393, 686.8488258905022, 687.0226356661153, 0.10032954163705199, 0.0001460508988819166, 25.0, 0.42276219870204085, 1 
326, 686.9491554321393, 686.8488259424907, 687.0033402838766, 0.10032948964851585, 0.00014605082320159042, 25.0, 0.350678344709071, 1 
327, 686.9491554321393, 686.8488260909357, 687.0021529159259, 0.1003293412035191, 0.0001460506071084552, 25.0, 0.3456501003358688, 1 
328, 686.9491554321393, 686.8488263790624, 687.0009082031271, 0.10032905307684814, 0.00014605018767905684, 25.0, 0.3402949249461164, 1 
329, 686.9491554321393, 686.8488276220572, 686.9550715359875, 0.10032781008203528, 0.00014604837823682516, 25.0, 0.055683515502034965, 1 
330, 686.9491554321393, 686.848830679079, 686.9550676723418, 0.10032475306024935, 0.00014604392809410097, 25.0, 0.05564982491178383, 1 
331, 686.9491554321393, 686.8488311353037, 686.9550670863067, 0.10032429683553801, 0.00014604326396239962, 25.0, 0.055646216923063, 1 
332, 686.9491554321393, 686.8488318831867, 687.0878245490263, 0.10032354895258777, 0.00014604217526035474, 25.0, 0.5802214992838997, 1 
333, 686.9491554321393, 686.84883221046, 687.1097756848453, 0.10032322167921848, 0.00014604169884464523, 25.0, 0.615535803585357, 1 
334, 686.9491554321393, 686.8488323395007, 687.1209182459918, 0.10032309263851857, 0.00014604151099857412, 25.0, 0.6312812543056847, 1 
335, 686.9491554321393, 686.8488354777646, 687.0944387226069, 0.10031995437464047, 0.0001460369425907767, 25.0, 0.5915289683076622, 1 
336, 686.9491554321393, 686.8488354777629, 687.0378118691149, 0.10031995437634578, 0.00014603694259325914, 25.0, 0.46914039934175134, 1 
337, 686.9491554321393, 686.8488359802606, 686.9550553080248, 0.10031945187870406, 0.00014603621110150644, 25.0, 0.05554401532631746, 1 
338, 686.9491554321393, 686.8488361583361, 687.0194426136248, 0.10031927380316574, 0.00014603595187484184, 25.0, 0.411983872246655, 1 
339, 686.9491554321393, 686.848836161691, 686.9874331509952, 0.10031927044826716, 0.00014603594699107633, 25.0, 0.2761800100705563, 1 
340, 686.9491554321393, 686.8488361937087, 686.9742872263976, 0.10031923843052937, 0.00014603590038247724, 25.0, 0.20033145431687413, 1 
341, 686.9491554321393, 686.848836231725, 686.9550518615464, 0.10031920041421927, 0.00014603584504168556, 25.0, 0.05551374407973298, 1 
342, 686.9491554321393, 686.8488366928555, 687.0115391675583, 0.10031873928380719, 0.0001460351737686977, 25.0, 0.38342108002680225, 1 
343, 686.9491554321393, 686.8488695490604, 686.9550497191439, 0.10028588307886821, 0.00014598734460306127, 25.0, 0.05549495391455535, 1 
344, 686.9491554321393, 686.8488793853563, 686.9549466593401, 0.10027604678293756, 0.0001459730257908859, 25.0, 0.054594503753680336, 1 
345, 686.9491554321393, 686.848881125164, 686.9549262790808, 0.10027430697527961, 0.00014597049313232714, 25.0, 0.054417878105100445, 1 
346, 686.9491554321393, 686.84888137878, 687.0922739145027, 0.10027405335927142, 0.00014597012394050823, 25.0, 0.5880144711496117, 1 
347, 686.9491554321393, 686.848890622203, 686.9549073090775, 0.10026480993622044, 0.000145956668180387, 25.0, 0.05424971907020475, 1 
348, 686.9491554321393, 686.8488942513607, 687.286050911634, 0.10026118077860247, 0.00014595138517277387, 25.0, 0.7706452016858916, 1 
349, 686.9491554321393, 686.8488944808097, 686.9549125523591, 0.1002609513295738, 0.00014595105116111252, 25.0, 0.05430307937510241, 1 
350, 686.9491554321393, 686.8488950300488, 687.1851605418317, 0.10026040209049825, 0.0001459502516273025, 25.0, 0.7018404084698938, 1 
351, 686.9491554321393, 686.848895688537, 687.1465534835307, 0.100259743602237, 0.00014594929305816233, 25.0, 0.6631696463385114, 1 
352, 686.9491554321393, 686.8488959828472, 687.1268500415953, 0.10025944929202524, 0.0001459488646273106, 25.0, 0.6392942130136174, 1 
353, 686.9491554321393, 686.8488970434045, 687.1006456348459, 0.10025838873480097, 0.00014594732076163164, 25.0, 0.6017494024074341, 1 
354, 686.9491554321393, 686.8488971129493, 687.1772256711452, 0.10025831918994754, 0.000145947219524367, 25.0, 0.6946401247610725, 1 
355, 686.9491554321393, 686.848897245661, 687.1449584850062, 0.10025818647829965, 0.00014594702633445353, 25.0, 0.6613596749905765, 1 
356, 686.9491554321393, 686.8488977199926, 687.1424211706318, 0.10025771214668566, 0.00014594633584432012, 25.0, 0.6584326590954815, 1 
357, 686.9491554321393, 686.8488977810941, 687.1323054111542, 0.1002576510451263, 0.0001459462468980584, 25.0, 0.64624209103017, 1 
358, 686.9491554321393, 686.8488980502611, 687.0973931174277, 0.10025738187812294, 0.00014594585506847214, 25.0, 0.596541115885587, 1 
359, 686.9491554321393, 686.8488995081534, 687.1002548855806, 0.10025592398585559, 0.00014594373279747753, 25.0, 0.6011352473829731, 1 
360, 686.9491554321393, 686.8488997867541, 687.0906471389659, 0.10025564538511844, 0.00014594332723509354, 25.0, 0.5852868393893386, 1 
361, 686.9491554321393, 686.848899911637, 687.0668719262402, 0.10025552050228725, 0.00014594314544168105, 25.0, 0.540052936694051, 1 
362, 686.9491554321393, 686.848900096496, 687.0635158105315, 0.1002553356432827, 0.00014594287634024452, 25.0, 0.5328607010385266, 1 
363, 686.9491554321393, 686.84890102073, 687.043312795579, 0.1002544114093098, 0.00014594153092193282, 25.0, 0.4843169393533842, 1 
364, 686.9491554321393, 686.8489011715171, 687.031541738238, 0.10025426062213683, 0.000145941311419264, 25.0, 0.45108400348911365, 1 
365, 686.9491554321393, 686.848902005177, 687.0728484842634, 0.10025342696224016, 0.000145940097850705, 25.0, 0.5523310396184945, 1 
366, 686.9491554321393, 686.8489021379634, 687.0071447522766, 0.10025329417590001, 0.00014593990455206112, 25.0, 0.36645799673983176, 1 
367, 686.9491554321393, 686.8489022434261, 687.0133570428983, 0.10025318871316813, 0.00014593975102871658, 25.0, 0.3903903671671722, 1 
368, 686.9491554321393, 686.8489030886915, 687.034644068655, 0.100252343447778, 0.00014593852056590367, 25.0, 0.4602551760452848, 1 
369, 686.9491554321393, 686.8489034361311, 687.0252322334177, 0.10025199600818269, 0.0001459380147939807, 25.0, 0.43144768468879896, 1 
370, 686.9491554321393, 686.8489037523632, 686.9974438738018, 0.10025167977607907, 0.00014593755445117205, 25.0, 0.325086167694363, 1 
371, 686.9491554321393, 686.8489166791278, 686.9548616933033, 0.10023875301146745, 0.00014591873680723231, 25.0, 0.05385402083161698, 1 
372, 686.9491554321393, 686.8489200499029, 686.9548082720428, 0.10023538223640571, 0.0001459138299301584, 25.0, 0.05338327380454758, 1 
373, 686.9491554321393, 686.8489317689016, 686.9547918188166, 0.10022366323767073, 0.00014589677044527178, 25.0, 0.05323786246171421, 1 
374, 686.9491554321393, 686.8489342345755, 686.954756100453, 0.10022119756376924, 0.00014589318113464813, 25.0, 0.05292420208862498, 1 
375, 686.9491554321393, 686.8489362016828, 686.9547566806535, 0.10021923045644598, 0.00014589031759328164, 25.0, 0.05293062782581841, 1 
376, 686.9491554321393, 686.8489397423656, 686.9547436185227, 0.10021568977367679, 0.00014588516337955097, 25.0, 0.05281469432900087, 1 
377, 686.9491554321393, 686.8489398065717, 687.1118035369623, 0.10021562556755725, 0.00014588506991394435, 25.0, 0.6187543058589902, 1 
378, 686.9491554321393, 686.8489403737847, 687.0957446671855, 0.10021505835459266, 0.0001458842442153317, 25.0, 0.5939479255892581, 1 
379, 686.9491554321393, 686.8489403747981, 687.0235188852519, 0.10021505734118819, 0.00014588424274010684, 25.0, 0.4259599445833085, 1 
380, 686.9491554321393, 686.8489403784724, 686.9857030839876, 0.10021505366682959, 0.00014588423739129964, 25.0, 0.26723404382780447, 1 
381, 686.9491554321393, 686.8489417882444, 686.9547461046054, 0.10021364389490373, 0.00014588218516965452, 25.0, 0.05283903494705525, 1 
382, 686.9491554321393, 686.8489430364323, 687.0521154862345, 0.10021239570698981, 0.0001458803681677643, 25.0, 0.5067587737146081, 1 
383, 686.9491554321393, 686.8489431165926, 686.9858939911118, 0.1002123155466279, 0.00014588025147737859, 25.0, 0.2682606998372959, 1 
384, 686.9491554321393, 686.8489434826444, 687.0122093033558, 0.10021194949490564, 0.00014587971861156258, 25.0, 0.3862028778156269, 1 
385, 686.9491554321393, 686.8489446873415, 687.0154805966675, 0.1002107447977778, 0.00014587796491972337, 25.0, 0.39826056118169506, 1 
386, 686.9491554321393, 686.8489582992437, 686.9547279854678, 0.1001971328955733, 0.00014585814991289664, 25.0, 0.05267895236743464, 1 
387, 686.9491554321393, 686.8489626560544, 686.954756482523, 0.10019277608489574, 0.00014585180765212946, 25.0, 0.05294089373519939, 1 
388, 686.9491554321393, 686.8489836153833, 686.9547156309263, 0.10017181675596021, 0.00014582129690942047, 25.0, 0.05257723282527141, 1 
389, 686.9491554321393, 686.8489862851284, 686.9546036182242, 0.10016914701088808, 0.0001458174105299832, 25.0, 0.05158290033315142, 1 
390, 686.9491554321393, 686.8489914215451, 686.9546346058495, 0.10016401059419877, 0.00014580993338753577, 25.0, 0.05186238330758828, 1 
391, 686.9491554321393, 686.8489928818083, 686.9545837470998, 0.10016255033099242, 0.00014580780766513724, 25.0, 0.051408233760488725, 1 
392, 686.9491554321393, 686.8489931776139, 687.0381154122449, 0.100162254525344, 0.0001458073770573607, 25.0, 0.47038277170476944, 1 
393, 686.9491554321393, 686.848993235428, 687.0117986295878, 0.10016219671126692, 0.00014580729289672578, 25.0, 0.3847733392866865, 1 
394, 686.9491554321393, 686.8489939237946, 686.9837796461006, 0.10016150834462678, 0.00014580629083327655, 25.0, 0.25688208301482135, 1 
395, 686.9491554321393, 686.8489941824978, 686.9958329844478, 0.10016124964147366, 0.00014580591423604068, 25.0, 0.3178823949780765, 1 
396, 686.9491554321393, 686.8489942190143, 686.9772359847874, 0.10016121312492032, 0.00014580586107846265, 25.0, 0.21896567363326233, 1 
397, 686.9491554321393, 686.8490014070024, 686.9548399002355, 0.10015402513681693, 0.00014579539743927398, 25.0, 0.05370524357020918, 1 
398, 686.9491554321393, 686.8490014142243, 687.1169524157758, 0.10015401791497425, 0.00014579538692635228, 25.0, 0.6262226230909628, 1 
399, 686.9491554321393, 686.849001548015, 687.0412940528284, 0.10015388412421089, 0.00014579519216555769, 25.0, 0.47915833549374176, 1 
400, 686.9491554321393, 686.8490016997876, 687.0262532464628, 0.1001537323517141, 0.00014579497122854134, 25.0, 0.4349623442552479, 1 
401, 686.9491554321393, 686.8490018167092, 687.0371188360577, 0.1001536154300311, 0.00014579480102426627, 25.0, 0.4675991013672312, 1 
402, 686.9491554321393, 686.8490025567062, 687.0262537191417, 0.10015287543308204, 0.0001457937238019665, 25.0, 0.4349645103995067, 1 
403, 686.9491554321393, 686.8490026649348, 687.0458718189739, 0.10015276720446309, 0.00014579356625228746, 25.0, 0.49127215529445295, 1 
404, 686.9491554321393, 686.8490027453026, 686.9684360639997, 0.1001526868366227, 0.00014579344925987287, 25.0, 0.16143417164134113, 1 
405, 686.9491554321393, 686.8490028661342, 686.9718073793701, 0.10015256600502198, 0.0001457932733638844, 25.0, 0.18445515012068917, 1 
406, 686.9491554321393, 686.8490034895254, 686.9545796846268, 0.10015194261382021, 0.0001457923658859483, 25.0, 0.05137730573636494, 1 
