itnum,ssobja,fsobj,ssobjx,abscrit,concrit,delta,delcrit,numcuts
22, 604.3540283766187, 604.3415465862623, 604.3813509587063, 0.012481790356332567, 2.0653110213988933e-5, 1.6, 0.7617447569791407, 4 
23, 604.3540283766187, 604.3415672429512, 604.5214520745892, 0.012461133667443391, 2.0618930432074253e-5, 3.2, 0.9409429489603613, 4 
24, 604.3540283766187, 604.3415680524623, 604.3921923195794, 0.012460324156336355, 2.0617590967010685e-5, 6.4, 0.7538545208662639, 4 
25, 604.3540283766187, 604.3415683813506, 604.39197790735, 0.012459995268045532, 2.0617046768948986e-5, 12.8, 0.7528196766409517, 4 
26, 604.3540283766187, 604.341568773696, 604.3881959074229, 0.012459602922604063, 2.061639757092424e-5, 25.0, 0.7327759718151384, 4 
27, 604.3540283766187, 604.3415694198269, 604.3812931127958, 0.012458956791761011, 2.0615328444530252e-5, 25.0, 0.6863483880762123, 4 
28, 604.3540283766187, 604.3415702432371, 604.3729323259247, 0.012458133381528569, 2.061396598114988e-5, 25.0, 0.6027486479350559, 4 
29, 604.3540283766187, 604.3415717471552, 604.3792559307565, 0.012456629463486024, 2.0611477509208054e-5, 25.0, 0.66942003002927, 4 
30, 604.3540283766187, 604.3415724708686, 604.3736325608811, 0.012455905750016427, 2.0610280010001274e-5, 25.0, 0.6114687034734662, 4 
31, 604.3540283766187, 604.3415736583744, 604.3732938839165, 0.012454718244271135, 2.0608315092602637e-5, 25.0, 0.6073344591569545, 4 
32, 604.3540283766187, 604.3415747013061, 604.3662983977047, 0.012453675312599444, 2.0606589396036187e-5, 25.0, 0.49626493013643946, 4 
33, 604.3540283766187, 604.3415758019331, 604.3760957993799, 0.01245257468553973, 2.060476823326067e-5, 25.0, 0.6392445179496765, 4 
34, 604.3540283766187, 604.3415776918652, 604.3684198215387, 0.012450684753503083, 2.0601641039682225e-5, 25.0, 0.5361136326787469, 4 
35, 604.3540283766187, 604.3415781964313, 604.366037334083, 0.012450180187329352, 2.06008061545817e-5, 25.0, 0.4909702810975003, 4 
36, 604.3540283766187, 604.3415783873321, 604.3706232052463, 0.0124499892865515, 2.060049027883853e-5, 25.0, 0.5713487186802548, 4 
37, 604.3540283766187, 604.3415786747363, 604.3806903073637, 0.012449701882360387, 2.060001472282729e-5, 25.0, 0.6816829921756562, 4 
38, 604.3540283766187, 604.3415788845342, 604.3705392434928, 0.012449492084442682, 2.059966757875634e-5, 25.0, 0.5701154198986973, 4 
39, 604.3540283766187, 604.3415791423946, 604.3716553367358, 0.012449234224050088, 2.0599240907665412e-5, 25.0, 0.5860717860067252, 4 
40, 604.3540283766187, 604.3415795523365, 604.3723220907144, 0.012448824282159876, 2.05985625935135e-5, 25.0, 0.5950539891604126, 4 
41, 604.3540283766187, 604.3415818843889, 604.3600619488559, 0.012446492229742034, 2.0594703841344504e-5, 25.0, 0.32644966783738727, 4 
42, 604.3540283766187, 604.3415852106801, 604.3697397352679, 0.012443165938520906, 2.0589199962715513e-5, 25.0, 0.5579743518412724, 4 
43, 604.3540283766187, 604.341585974363, 604.3649805376025, 0.012442402255601337, 2.058793632768751e-5, 25.0, 0.46813455410855503, 4 
44, 604.3540283766187, 604.3415873028657, 604.3711371597934, 0.012441073752938792, 2.0585738108431634e-5, 25.0, 0.5789542066656961, 4 
45, 604.3540283766187, 604.3415885981844, 604.365535985354, 0.012439778434213622, 2.0583594797285602e-5, 25.0, 0.4805111384690088, 4 
46, 604.3540283766187, 604.341588830042, 604.3589123776177, 0.012439546576615612, 2.0583211151959977e-5, 25.0, 0.281924679868835, 4 
47, 604.3540283766187, 604.3415903199386, 604.3684002004563, 0.012438056680025511, 2.058074588074452e-5, 25.0, 0.5360346585049063, 4 
48, 604.3540283766187, 604.3415915329181, 604.3617432601898, 0.012436843700584177, 2.0578738813058395e-5, 25.0, 0.38281677197918973, 4 
49, 604.3540283766187, 604.3415928943663, 604.3814011252915, 0.012435482252385555, 2.0576486080165594e-5, 25.0, 0.6875917830889544, 4 
50, 604.3540283766187, 604.3415941052276, 604.3716679871903, 0.012434271391043694, 2.0574482517212414e-5, 25.0, 0.5865189050692546, 4 
51, 604.3540283766187, 604.3415943611786, 604.3641019818923, 0.01243401544002154, 2.0574059005479e-5, 25.0, 0.4475591091492799, 4 
52, 604.3540283766187, 604.3415946309881, 604.3624091618042, 0.012433745630573867, 2.0573612562773225e-5, 25.0, 0.40263585974367005, 4 
53, 604.3540283766187, 604.3415952092977, 604.3644990112633, 0.0124331673209781, 2.0572655657435275e-5, 25.0, 0.45714550985988534, 4 
54, 604.3540283766187, 604.3415954474974, 604.3682538619146, 0.012432929121246161, 2.0572261518038902e-5, 25.0, 0.5336160625591101, 4 
55, 604.3540283766187, 604.3415955537831, 604.3644377297005, 0.012432822835535262, 2.0572085651401287e-5, 25.0, 0.455705473898356, 4 
56, 604.3540283766187, 604.3415956396435, 604.3729044698351, 0.012432736975142689, 2.057194358170614e-5, 25.0, 0.6028983285409502, 4 
57, 604.3540283766187, 604.341599562226, 604.3667002881274, 0.012428814392706045, 2.056545304428525e-5, 25.0, 0.5047635487266594, 4 
58, 604.3540283766187, 604.3416001819613, 604.3690137379701, 0.012428194657331915, 2.0564427593398797e-5, 25.0, 0.5466281910735284, 4 
59, 604.3540283766187, 604.3416019488749, 604.3603509607384, 0.012426427743776003, 2.0561503953490817e-5, 25.0, 0.3371904794564845, 4 
60, 604.3540283766187, 604.341603048036, 604.3679416819657, 0.012425328582708062, 2.0559685216432186e-5, 25.0, 0.5282249917358318, 4 
61, 604.3540283766187, 604.3416041793406, 604.363578892441, 0.012424197278050997, 2.0557813292685598e-5, 25.0, 0.4345915270797554, 4 
62, 604.3540283766187, 604.3416068876307, 604.3616417811744, 0.012421488987911289, 2.0553331995279536e-5, 25.0, 0.379955874006137, 4 
63, 604.3540283766187, 604.3416111964931, 604.3696668856925, 0.012417180125567029, 2.0546202296225764e-5, 25.0, 0.5573239521857792, 4 
64, 604.3540283766187, 604.341611333818, 604.3685481347989, 0.012417042800620948, 2.0545975070229688e-5, 25.0, 0.5390277826484974, 4 
65, 604.3540283766187, 604.3416135712152, 604.3611921931252, 0.012414805403409446, 2.0542272940176032e-5, 25.0, 0.3658581248968159, 4 
66, 604.3540283766187, 604.3416161937405, 604.3679159606482, 0.012412182878165368, 2.0537933554450212e-5, 25.0, 0.5279970480311753, 4 
67, 604.3540283766187, 604.3416164639908, 604.3668853079984, 0.012411912627840138, 2.0537486382242302e-5, 25.0, 0.5088002372231485, 4 
68, 604.3540283766187, 604.3416181353056, 604.3672567250717, 0.01241024131309132, 2.0534720925787404e-5, 25.0, 0.515920971308111, 4 
69, 604.3540283766187, 604.3416185603817, 604.3684343578025, 0.012409816236981897, 2.0534017569659266e-5, 25.0, 0.537211426096835, 4 
70, 604.3540283766187, 604.3416191060604, 604.3656646167767, 0.01240927055823704, 2.0533114657261507e-5, 25.0, 0.48391469763270656, 4 
71, 604.3540283766187, 604.3416218578305, 604.3589603231492, 0.012406518788111498, 2.0528561415293497e-5, 25.0, 0.28440601814945016, 4 
72, 604.3540283766187, 604.3416238722492, 604.358673429797, 0.012404504369442293, 2.0525228238753554e-5, 25.0, 0.27241201927047437, 4 
73, 604.3540283766187, 604.341626041575, 604.3708559765648, 0.012402335043702806, 2.0521638743792605e-5, 25.0, 0.575654756391129, 4 
74, 604.3540283766187, 604.3416287868768, 604.3723069867651, 0.012399589741903583, 2.0517096204700748e-5, 25.0, 0.5957642430373075, 4 
75, 604.3540283766187, 604.3416291300057, 604.3712112248918, 0.012399246612972092, 2.051652844323085e-5, 25.0, 0.5808462509518705, 4 
76, 604.3540283766187, 604.3416299819864, 604.3677681053546, 0.01239839463221415, 2.051511870536539e-5, 25.0, 0.52564144156229, 4 
77, 604.3540283766187, 604.34163097217, 604.3699998905386, 0.012397404448620364, 2.051348028889542e-5, 25.0, 0.5629737520749207, 4 
78, 604.3540283766187, 604.3416319405425, 604.3616766691641, 0.012396436076187456, 2.0511877962465154e-5, 25.0, 0.38154285728101645, 4 
79, 604.3540283766187, 604.341632360439, 604.3700911346765, 0.01239601617965036, 2.051118317676442e-5, 25.0, 0.564413662795672, 4 
80, 604.3540283766187, 604.3416329718559, 604.3690020975176, 0.012395404762742146, 2.0510171490104772e-5, 25.0, 0.5470904160040934, 4 
81, 604.3540283766187, 604.3416342852114, 604.366614735048, 0.012394091407259111, 2.050799833427e-5, 25.0, 0.5038218592564591, 4 
82, 604.3540283766187, 604.3416350531721, 604.3657203780629, 0.012393323446531213, 2.050672762092676e-5, 25.0, 0.4854254057627583, 4 
83, 604.3540283766187, 604.3416367370028, 604.3678048432821, 0.012391639615884742, 2.0503941454925693e-5, 25.0, 0.5264263317706206, 4 
84, 604.3540283766187, 604.3452619137793, 604.365205156435, 0.008766462839389533, 1.4505509068808649e-5, 25.0, 0.47422695446516505, 4 
85, 604.3465715929905, 604.3452620743145, 604.3465715929905, 0.0013095186759528588, 2.166833961680127e-6, 6.25, -5.693595038416127, 3 
